RecordDate;Duration_sec;Country;Language;physical_contact__1;physical_contact__2;physical_contact__3;physical_contact__4;physical_contact__5;physical_hygiene__1;physical_hygiene__2;physical_hygiene__3;physical_hygiene__4;physical_hygiene__5;policy_support__1;policy_support__2;policy_support__3;policy_support__4;policy_support__5;generosity__1;generosity__2;generosity__3;psych_wellbeing1;psych_wellbeing2;collective_narcis__1;collective_narcis__2;collective_narcis__3;national_identity__1;national_identity__2;Conspiracy_theories__1;Conspiracy_theories__2;Conspiracy_theories__3;Conspiracy_theories__4;open_mindedness__1;open_mindedness__2;open_mindedness__3;open_mindedness__4;open_mindedness__5;open_mindedness__6;morality_as_cooperat_1;morality_as_cooperat_2;morality_as_cooperat_3;morality_as_cooperat_4;morality_as_cooperat_5;morality_as_cooperat_6;morality_as_cooperat_7;trait_optimism_1;trait_optimism_2;social_belonging__1;social_belonging__2;social_belonging__3;social_belonging__4;trait_self.control__1;trait_self.control__2;trait_self.control__3;trait_self.control__4;Self.esteem;Narcissism__1;Narcissism__2;Narcissism__3;Narcissism__4;Narcissism__5;Narcissism__6;Moral_ID__1;Moral_ID__2;Moral_ID__3;Moral_ID__4;Moral_ID__5;Moral_ID__6;Moral_ID__7;Moral_ID__8;Moral_ID__9;Moral_ID__10;risk_perception__1;risk_perception__2;political_ideology;moral_circle;health_cond;CRT1;CRT2;CRT3;sex;sex_other;age;marit_status;children;employ_status;employ_status_other;Ladder;urban;tested_positive;know_tested_positive;AttCheck_nobots;AttCheck2;;;
23-May-2020 12:37:00;359;SINGAPORE;EN-GB;7;6;4;7;7;8;3;8;8;3;8;4;7;7;7;50;20;30;7;7;7;8;8;8;7;3;7;7;3;8;2;8;3;8;3;8;3;7;7;4;7;7;9;6;3;7;7;3;7;3;7;7;7;6;7;3;7;7;4;8;3;8;8;7;7;6;6;7;7;70;70;7;10;7;120;300;6;2;NA;38;2;1;1;NA;6;1;2;2;213;0;NA;NA;NA
23-May-2020 12:37:00;1466;SINGAPORE;EN-GB;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;40;20;40;7;9;5;5;5;0;0;6;5;5;5;0;10;8;10;0;0;10;10;10;10;10;10;0;10;10;5;6;8;10;5;10;5;2;7;5;5;0;10;0;0;10;10;8;0;6;8;0;7;7;10;20;10;5;16;10;50;300;4;2;NA;43;3;3;1;NA;6;1;1;1;213;0;NA;NA;NA
23-May-2020 12:37:00;2657;SINGAPORE;EN-GB;10;0;10;10;10;10;10;10;7;10;10;10;4;10;10;50;0;50;7;5;3;3;3;0;0;5;0;0;0;3;10;10;10;7;0;6;6;2;2;2;2;2;5;5;3;5;5;8;2;10;10;6;8;2;8;5;8;5;0;10;8;2;0;5;7;0;0;2;10;50;50;7;16;3;25;300;2;2;NA;23;2;0;4;NA;8;1;1;1;213;3;NA;NA;NA
23-May-2020 12:39:00;546;SINGAPORE;EN-GB;9;0;9;10;10;8;9;10;7;8;7;9;3;9;10;65;30;5;3;6;3;7;3;10;10;2;1;4;2;2;2;9;9;1;2;8;8;8;8;8;8;8;6;7;8;8;8;8;7;7;8;6;7;7;2;2;7;4;2;8;7;6;2;8;7;2;7;7;9;20;70;5;5;8;125;300;2;2;NA;21;1;0;4;NA;4;1;1;1;213;0;NA;NA;NA
23-May-2020 12:42:00;764;SINGAPORE;EN-GB;10;0;5;7;10;10;10;10;10;7;8;8;3;8;7;100;0;0;6;5;5;7;4;6;6;5;5;2;2;5;7;7;8;5;4;5;5;4;5;5;5;5;6;5;6;5;7;7;5;5;3;3;5;3;6;5;7;6;5;7;7;3;2;8;7;4;6;8;8;30;50;5;1;7;40;3000;43;2;NA;40;3;1;1;NA;5;1;1;1;213;0;NA;NA;NA
23-May-2020 12:42:00;1249;SINGAPORE;EN-GB;10;0;9;9;10;2;9;10;8;9;10;10;10;10;10;0;100;0;7;7;5;3;3;10;10;0;0;0;0;1;10;9;9;1;1;8;8;9;9;7;5;3;9;9;9;9;9;9;9;9;1;1;8;4;6;1;5;5;1;8;6;5;4;7;7;4;7;6;7;30;30;5;9;7;25;300;7;1;NA;55;3;3;1;NA;4;1;1;1;213;0;NA;NA;NA
23-May-2020 12:42:00;563;SINGAPORE;EN-GB;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;100;0;0;5;5;5;5;5;10;10;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;50;50;5;1;5;50;900;4;1;NA;59;1;0;3;NA;6;1;1;1;213;5;NA;NA;NA
23-May-2020 12:43:00;2591;SINGAPORE;EN-GB;10;0;9;10;10;10;10;10;10;0;0;0;0;10;10;20;80;0;8;9;7;9;0;10;10;2;10;9;0;0;10;10;10;10;5;9;9;9;9;5;9;5;9;10;9;10;10;10;9;9;5;1;9;5;7;2;9;6;5;10;10;9;0;10;10;0;9;9;10;10;10;5;5;9;250;300;4;1;NA;56;3;1;1;NA;6;1;1;1;213;0;NA;NA;NA
23-May-2020 12:43:00;695;SINGAPORE;EN-GB;9;0;8;10;10;5;5;5;5;5;6;6;6;6;6;100;0;0;5;7;5;5;5;5;5;0;0;0;0;5;5;5;5;0;1;5;5;5;5;5;5;5;5;5;6;6;6;6;5;5;5;5;5;5;5;5;5;5;1;8;8;0;0;6;6;0;6;6;10;10;10;5;3;5;25;300;7;2;NA;21;1;0;4;NA;3;1;1;2;213;0;NA;NA;NA
23-May-2020 12:45:00;1166;SINGAPORE;EN-GB;10;0;8;10;10;9;9;10;8;8;10;10;10;10;10;80;20;0;7;8;5;8;5;9;5;5;5;5;5;3;9;8;9;0;0;7;8;8;5;4;6;3;6;7;6;8;7;9;1;3;10;7;8;9;0;5;5;0;0;9;5;2;1;1;0;0;1;1;9;80;90;5;1;7;50;300;32;2;NA;49;3;3;6;NA;4;1;1;1;213;0;NA;NA;NA
23-May-2020 12:46:00;462;SINGAPORE;EN-GB;7;7;8;8;8;8;7;7;9;7;8;7;7;8;7;100;0;0;8;7;8;7;7;6;7;8;7;7;8;8;7;8;7;7;8;8;7;7;8;7;7;8;7;7;8;7;8;7;8;7;8;7;8;8;7;8;8;7;7;7;8;7;7;8;8;6;8;7;8;70;80;7;9;7;50;300;4;2;NA;66;3;4;1;NA;3;1;1;1;213;8;NA;NA;NA
23-May-2020 12:46:00;423;SINGAPORE;EN-GB;5;6;6;7;6;6;5;5;5;5;5;6;5;5;5;10;80;10;6;6;5;6;6;6;7;6;6;5;5;5;6;6;6;6;6;5;6;4;6;6;6;6;5;7;5;5;5;5;6;6;6;5;5;5;5;5;5;5;5;6;6;6;6;5;6;5;5;5;5;50;70;5;7;5;NA;NA;NA;2;NA;28;3;1;1;NA;5;3;1;1;213;5;NA;NA;NA
23-May-2020 12:47:00;1023;SINGAPORE;EN-GB;10;0;9;10;10;9;10;10;8;6;10;10;9;10;10;80;10;10;8;7;8;8;6;10;10;0;0;0;0;5;8;7;8;2;5;9;9;10;7;5;7;9;7;7;8;8;8;9;7;8;8;9;3;8;8;6;8;5;1;10;9;8;0;8;8;0;9;8;8;30;40;9;16;8;25;3;7;2;NA;22;1;0;2;NA;6;1;1;1;213;0;NA;NA;NA
23-May-2020 12:47:00;1415;SINGAPORE;EN-GB;10;0;10;10;10;10;10;10;10;0;5;10;10;5;10;70;15;15;2;3;8;5;8;10;5;5;5;5;5;5;5;10;10;0;0;7;8;8;5;5;5;5;8;10;5;6;6;5;8;6;5;5;0;5;8;5;8;5;0;10;10;4;0;4;4;4;10;10;10;0;0;5;3;5;50;300;4;2;NA;25;1;0;3;NA;10;1;1;1;213;5;NA;NA;NA
23-May-2020 12:47:00;3701;SINGAPORE;EN-GB;7;3;7;7;8;7;7;7;7;4;6;7;8;8;7;50;35;15;6;7;6;7;5;9;8;4;4;4;4;4;6;6;7;3;4;6;6;7;6;6;6;7;8;7;7;7;6;7;6;7;6;4;4;7;7;NA;6;6;4;8;9;7;3;7;7;3;6;7;6;70;70;7;10;7;25;3;4;2;NA;23;1;0;4;NA;5;1;1;1;213;0;NA;NA;NA
23-May-2020 12:47:00;2472;SINGAPORE;EN-GB;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;40;40;2;5;NA;NA;NA;7;4;4;0;0;0;NA;NA;NA;NA;NA;NA;3;6;8;6;8;9;10;1;2;NA;NA;NA;NA;2;6;1;4;NA;6;6;1;7;2;6;8;7;3;0;5;2;0;4;5;9;20;10;1;3;5;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23-May-2020 12:47:00;1006;SINGAPORE;EN-GB;10;0;5;9;10;6;8;10;7;5;6;6;6;10;10;30;70;0;2;5;4;5;4;6;5;2;0;0;0;2;9;9;10;0;0;6;5;5;6;5;8;7;0;0;4;3;5;5;6;6;7;5;0;2;3;0;7;0;0;10;10;5;0;6;5;0;5;7;10;40;30;5;1;5;25;100;4;2;NA;22;1;0;4;NA;6;1;1;2;213;0;NA;NA;NA
23-May-2020 12:47:00;323;SINGAPORE;EN-GB;NA;NA;NA;NA;NA;5;6;4;4;4;NA;NA;NA;NA;NA;100;0;0;4;2;NA;NA;NA;10;8;0;0;0;0;NA;NA;NA;NA;NA;NA;4;4;8;8;4;4;8;6;6;2;3;3;3;NA;NA;NA;NA;NA;4;3;3;6;4;4;8;7;5;0;2;2;6;0;0;1;10;20;4;9;7;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23-May-2020 12:48:00;2201;SINGAPORE;EN-GB;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23-May-2020 12:48:00;855;SINGAPORE;EN-GB;10;0;10;10;10;10;10;10;4;10;3;10;4;10;10;60;30;10;8;6;7;8;5;10;8;6;2;0;1;2;10;10;10;0;1;3;0;10;4;0;6;10;9;7;10;7;8;8;2;4;6;10;6;3;6;2;9;4;0;10;10;5;0;6;4;0;4;1;8;0;10;5;5;9;25;300;7;2;NA;19;1;0;6;waiting for university enrollment;7;1;1;1;213;0;NA;NA;NA
23-May-2020 12:48:00;1013;SINGAPORE;EN-GB;8;0;7;8;10;8;8;9;6;7;7;7;7;8;9;50;50;0;5;5;6;6;5;6;5;0;0;0;0;4;8;8;8;0;1;7;7;8;8;7;6;6;6;6;7;5;5;6;4;4;6;6;3;4;5;4;8;4;3;9;8;6;0;6;7;0;6;7;9;50;60;5;16;6;50;3;4;2;NA;42;1;0;2;NA;6;1;1;1;213;6;NA;NA;NA
23-May-2020 12:48:00;3990;SINGAPORE;EN-GB;8;2;8;8;8;NA;NA;NA;NA;NA;8;8;8;8;8;90;5;5;8;8;5;4;5;NA;NA;8;7;4;4;5;7;8;8;3;5;9;8;7;8;8;7;8;8;8;8;8;8;8;8;8;3;2;8;5;6;2;5;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;20;1;14;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23-May-2020 12:48:00;1195;SINGAPORE;EN-GB;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;70;20;10;7;7;4;6;6;10;10;0;0;0;0;6;8;10;10;0;0;6;3;7;7;6;6;8;4;4;4;4;6;7;4;6;8;2;2;6;0;4;3;0;4;10;8;4;0;4;4;2;6;6;10;60;60;6;11;3;NA;3;NA;2;NA;59;3;1;1;NA;4;1;1;1;213;0;NA;NA;NA
23-May-2020 12:49:00;1498;SINGAPORE;EN-GB;5;5;5;5;5;5;8;3;5;0;5;5;5;5;5;50;30;20;5;5;5;5;5;10;10;5;5;5;5;5;10;10;10;10;2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;8;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;50;50;5;1;5;50;300;4;1;NA;56;1;0;1;NA;6;1;1;1;213;5;NA;NA;NA
23-May-2020 12:49:00;772;SINGAPORE;EN-GB;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;4;4;5;4;6;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;6;4;2;4;4;3;4;4;7;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23-May-2020 12:52:00;1032;SINGAPORE;EN-GB;4;0;4;2;1;8;8;10;6;4;10;10;8;7;9;100;0;0;4;3;6;6;4;10;7;8;8;8;4;7;8;8;8;0;1;8;6;8;8;6;7;3;5;5;5;5;6;6;6;7;6;4;7;3;3;0;2;2;2;7;7;5;3;7;2;4;2;2;9;40;40;6;16;5;50;300;3;1;NA;46;3;1;1;NA;8;1;1;1;213;0;NA;NA;NA
23-May-2020 12:52:00;1519;SINGAPORE;EN-GB;10;0;8;10;10;8;9;10;9;10;10;10;10;10;10;40;30;30;4;6;7;6;3;0;0;0;0;0;0;4;4;8;10;0;1;10;10;10;10;6;10;7;9;8;0;4;3;7;4;10;10;4;4;2;6;7;10;4;0;10;9;0;0;8;7;0;9;7;10;0;0;9;16;9;50;1;4;2;NA;30;1;0;1;NA;8;1;1;1;213;8;NA;NA;NA
23-May-2020 12:52:00;2913;SINGAPORE;EN-GB;8;0;8;10;10;10;10;10;6;5;10;10;9;10;10;100;0;0;9;9;5;6;5;10;10;4;9;9;5;9;10;10;10;0;3;2;8;8;9;5;9;10;10;9;4;5;4;9;9;9;2;0;8;4;4;4;7;5;7;9;9;9;0;8;8;0;6;6;10;30;40;8;13;8;NA;3;7;2;NA;52;2;1;1;NA;6;1;1;1;213;0;NA;NA;NA
23-May-2020 12:54:00;1669;SINGAPORE;EN-GB;7;7;7;8;8;7;7;9;8;8;8;9;3;9;8;90;10;0;7;8;7;7;7;7;7;7;8;7;8;9;9;9;8;7;8;7;8;7;8;8;7;7;7;7;6;6;6;6;7;7;8;7;7;7;7;8;8;8;8;9;7;8;8;7;7;8;8;8;8;60;70;7;7;7;50;300;8;1;NA;48;3;2;1;NA;6;1;1;1;213;NA;NA;NA;NA
23-May-2020 12:54:00;1112;SINGAPORE;EN-GB;10;0;10;10;10;10;10;10;10;10;3;10;3;10;10;0;50;50;9;7;10;7;1;8;10;0;0;0;0;0;10;10;10;0;0;10;10;10;10;2;8;0;10;10;10;10;10;10;10;10;10;0;10;0;0;0;8;8;0;10;10;10;0;10;10;0;10;10;10;0;0;9;9;10;50;100;4;2;NA;34;1;0;1;NA;3;1;1;1;213;0;NA;NA;NA
23-May-2020 12:55:00;1320;SINGAPORE;EN-GB;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;60;20;20;10;8;8;10;10;10;10;8;5;0;10;2;10;10;10;0;0;9;9;10;10;5;10;0;9;8;10;10;10;10;10;10;0;0;8;2;5;2;10;7;5;10;10;5;0;10;10;0;7;10;10;30;50;10;16;5;50;300;2;1;NA;55;3;0;5;NA;4;1;1;1;213;0;NA;NA;NA
23-May-2020 12:55:00;1499;SINGAPORE;EN-GB;10;4;9;7;9;10;10;10;10;10;8;10;9;10;10;100;0;0;9;9;5;3;0;0;0;6;4;4;4;3;8;8;8;4;1;8;9;7;8;7;8;7;9;10;7;8;8;8;8;8;2;7;7;5;4;1;2;1;0;9;10;8;0;7;8;2;7;7;8;70;80;7;16;8;50;300;4;2;NA;36;3;0;1;NA;5;1;1;1;213;0;NA;NA;NA
23-May-2020 12:55:00;695;SINGAPORE;EN-GB;10;0;8;10;10;10;10;10;4;8;8;7;6;6;10;0;100;0;8;8;5;5;5;10;10;5;5;4;4;5;5;10;10;2;2;5;5;5;5;5;5;5;7;7;8;8;8;8;5;5;3;3;7;7;7;0;7;5;0;4;4;4;4;4;6;3;3;7;6;20;20;5;16;7;50;300;4;2;NA;46;3;2;1;NA;6;1;1;1;213;0;NA;NA;NA
23-May-2020 12:56:00;5450;SINGAPORE;EN-GB;9;1;9;9;10;5;7;7;4;5;7;7;7;7;7;50;50;0;4;3;5;5;5;9;6;1;1;1;1;3;9;9;9;0;2;7;7;7;7;5;5;7;4;5;4;6;5;4;7;5;7;7;4;5;4;5;5;5;5;8;7;3;1;1;1;1;1;1;8;10;20;5;4;4;50;300;7;1;NA;24;1;0;6;Self Employed;9;1;1;1;213;0;NA;NA;NA
23-May-2020 12:56:00;4545;SINGAPORE;EN-GB;10;1;10;9;9;6;6;9;6;7;9;9;8;9;9;0;80;20;7;7;5;5;5;6;4;4;1;0;1;4;8;8;8;2;7;7;6;8;6;5;5;7;7;7;3;3;3;3;8;7;7;8;3;6;7;7;6;4;4;7;7;2;2;2;2;4;2;2;7;60;70;5;3;7;25;3;7;2;NA;36;3;0;1;NA;7;1;1;1;213;0;NA;NA;NA
23-May-2020 12:57:00;963;SINGAPORE;EN-GB;9;1;9;9;9;8;9;9;7;8;9;10;10;10;10;0;0;100;7;8;6;6;6;9;9;4;2;3;4;6;9;9;9;1;1;6;6;7;7;7;7;7;7;7;6;4;6;7;6;6;7;4;6;7;6;3;6;6;2;7;7;4;3;6;6;4;6;6;3;50;50;5;2;7;25;3;7;1;NA;52;3;0;2;NA;3;1;1;1;213;0;NA;NA;NA
23-May-2020 13:00:00;1263;SINGAPORE;EN-GB;10;0;9;9;9;6;6;6;6;6;8;8;8;8;8;40;40;20;7;7;4;7;5;3;5;7;7;1;7;5;8;8;8;6;4;7;3;5;5;5;6;1;8;8;5;5;6;6;4;8;5;0;5;7;4;4;5;5;1;9;8;5;1;5;5;0;6;5;10;10;10;3;9;8;50;300;4;2;NA;35;1;0;1;NA;6;2;1;1;213;0;NA;NA;NA
23-May-2020 13:00:00;4937;SINGAPORE;EN-GB;10;1;10;10;10;9;9;9;8;0;8;10;10;9;9;100;0;0;10;8;2;1;1;10;10;6;8;3;4;6;9;9;9;1;6;9;6;8;7;6;8;1;9;7;10;10;10;10;9;9;0;3;9;7;5;9;8;5;5;7;4;1;5;5;1;9;5;5;5;20;30;7;7;9;50;300;2;2;NA;50;3;1;5;NA;6;1;1;1;213;5;NA;NA;NA
23-May-2020 13:01:00;871;SINGAPORE;EN-GB;8;0;2;8;10;8;8;8;5;2;8;8;5;5;5;40;10;50;3;5;5;5;5;3;4;6;6;5;5;3;8;8;8;0;5;5;5;10;8;5;8;8;2;3;5;5;5;7;7;6;6;5;5;7;5;5;5;3;5;5;5;1;5;5;5;5;2;5;5;30;50;5;10;5;25;300;4;1;NA;50;3;1;1;NA;6;1;1;1;213;0;NA;NA;NA
23-May-2020 13:01:00;1397;SINGAPORE;EN-GB;10;0;10;9;10;6;5;5;5;3;8;9;8;9;10;0;100;0;9;10;2;7;5;2;2;0;0;0;0;4;8;8;8;2;2;3;2;7;4;5;7;7;10;10;2;2;5;4;8;8;3;3;8;6;5;3;5;3;3;10;10;5;0;5;6;1;2;0;10;0;10;5;16;9;25;3;7;1;NA;66;3;2;1;NA;4;1;1;1;213;0;NA;NA;NA
23-May-2020 13:02:00;2585;SINGAPORE;EN-GB;9;1;9;9;9;9;9;9;9;9;8;9;7;9;9;0;80;20;7;6;5;8;5;9;9;5;1;1;1;1;8;8;8;1;1;8;9;9;9;8;8;8;7;7;8;8;8;8;9;7;3;1;5;2;2;1;5;2;2;9;9;8;1;1;7;1;1;7;8;50;50;6;16;7;25;3;7;2;NA;61;3;3;5;NA;7;1;1;2;213;0;NA;NA;NA
23-May-2020 13:04:00;813;SINGAPORE;EN-GB;8;1;6;8;10;8;10;10;7;7;8;8;3;9;9;80;20;0;2;3;0;5;0;9;7;0;0;0;0;3;9;10;10;2;2;2;7;8;10;6;5;8;4;4;6;7;6;6;6;2;8;7;1;0;0;0;0;0;0;8;7;3;0;6;0;0;0;0;10;80;80;0;5;4;50;100;4;2;NA;30;2;0;3;NA;8;1;1;1;213;0;NA;NA;NA
23-May-2020 13:04:00;5387;SINGAPORE;EN-GB;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;90;4;3;5;6;5;10;10;0;0;0;0;3;10;10;9;0;0;5;7;7;7;8;7;6;4;4;4;4;6;7;9;7;7;1;8;0;1;0;0;0;0;9;9;9;7;8;8;0;0;9;9;20;30;7;16;2;25;300;4;2;NA;59;1;1;6;Unemployed and  not looking for work;10;1;1;1;213;0;NA;NA;NA
23-May-2020 13:04:00;2031;SINGAPORE;EN-GB;10;0;10;10;10;10;9;10;8;1;10;10;10;10;10;50;40;10;7;7;8;8;5;10;10;4;3;1;1;5;8;8;8;3;3;7;7;8;8;5;5;8;7;6;7;5;7;4;9;9;7;9;8;3;5;5;5;3;6;10;8;5;1;8;8;2;2;3;6;30;30;8;7;7;50;270000;4;2;NA;66;1;0;6;NA;5;1;1;1;213;0;NA;NA;NA
23-May-2020 13:04:00;1262;SINGAPORE;EN-GB;10;0;10;10;10;10;10;10;10;0;10;10;10;10;10;80;10;10;0;3;10;10;10;10;10;10;10;10;10;8;10;10;10;5;5;10;10;10;10;10;10;10;6;5;0;0;0;0;8;0;5;0;10;10;10;10;10;0;0;0;5;0;0;0;0;10;0;4;5;50;50;5;2;0;50;300;4;2;NA;496;1;1;3;NA;6;1;1;1;213;5;NA;NA;NA
23-May-2020 13:04:00;1854;SINGAPORE;EN-GB;8;0;7;8;8;10;10;10;10;9;8;9;9;9;9;70;25;5;7;6;6;6;6;7;7;2;0;0;4;7;8;9;9;5;6;7;9;4;5;4;8;1;10;10;8;8;8;9;6;10;2;1;9;4;4;2;7;6;0;9;9;9;1;8;9;1;9;9;9;60;60;5;16;6;25;3;7;2;NA;48;3;2;3;NA;6;1;1;1;213;6;NA;NA;NA
23-May-2020 13:05:00;1020;SINGAPORE;EN-GB;10;0;9;8;2;10;10;10;10;10;10;10;10;10;10;30;55;15;1;6;9;8;8;10;10;9;9;10;10;3;9;9;9;8;9;9;9;9;9;10;9;9;9;10;7;7;8;10;7;9;8;2;9;3;4;3;8;8;2;10;9;10;0;10;9;1;9;9;10;30;20;8;16;3;50;300;4;2;NA;34;3;1;1;NA;4;1;1;1;213;5;NA;NA;NA
23-May-2020 13:05:00;1110;SINGAPORE;EN-GB;7;2;8;6;7;9;8;8;3;2;10;10;10;10;10;60;30;10;6;6;10;8;8;10;10;3;1;1;1;2;9;8;9;2;1;8;9;9;8;3;2;1;10;7;8;8;10;8;10;9;8;3;3;7;8;3;8;8;2;10;10;6;2;3;1;1;7;8;10;60;70;7;2;8;25;100;4;1;NA;38;3;2;1;NA;6;1;1;2;213;0;NA;NA;NA
23-May-2020 13:06:00;1566;SINGAPORE;EN-GB;9;0;8;9;10;7;7;10;7;0;8;8;4;10;10;100;0;0;6;4;5;5;5;7;6;4;3;3;3;2;8;8;8;0;2;6;6;6;6;6;6;6;5;5;5;5;5;6;7;4;5;5;3;5;5;1;1;0;1;9;9;7;1;4;8;1;3;3;9;50;40;4;12;3;50;300;4;2;NA;30;1;0;6;NA;7;1;1;1;213;0;NA;NA;NA
23-May-2020 13:08:00;1542;SINGAPORE;EN-GB;10;1;9;10;10;1;10;10;8;1;9;10;10;10;10;87;13;0;5;5;0;5;0;8;5;1;0;0;0;0;10;10;10;0;2;1;1;5;1;1;1;9;5;6;5;5;5;9;10;9;1;3;5;1;1;1;1;2;0;6;8;0;0;1;0;3;0;4;5;50;50;4;11;8;25;3;7;2;NA;30;2;0;1;NA;6;1;1;1;213;0;NA;NA;NA
23-May-2020 13:11:00;561;SINGAPORE;EN-GB;8;0;6;6;9;6;6;7;5;3;6;8;7;7;8;100;0;0;7;6;6;8;5;10;10;0;0;0;0;8;8;7;8;3;6;6;6;7;7;6;6;6;7;7;6;6;6;7;6;7;4;5;7;4;5;3;6;6;1;8;7;6;2;6;7;6;6;6;6;40;40;5;5;8;25;300;2;2;NA;31;3;0;1;NA;4;1;1;1;213;3;NA;NA;NA
23-May-2020 13:12:00;1984;SINGAPORE;EN-GB;10;0;6;10;10;10;10;10;10;10;10;10;10;10;10;90;5;5;4;5;5;7;3;10;10;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5;5;7;4;5;5;4;3;5;2;0;5;0;5;0;5;3;0;10;10;5;0;5;5;0;5;10;10;30;40;5;16;5;50;300;8;2;NA;31;3;2;1;NA;5;1;1;1;213;6;NA;NA;NA
23-May-2020 13:13:00;2216;SINGAPORE;EN-GB;8;0;6;10;10;9;9;2;2;10;7;9;1;9;9;90;5;5;6;7;1;5;1;0;0;8;8;1;1;9;9;9;6;1;9;9;9;9;9;9;6;1;7;7;9;9;9;10;9;9;1;1;7;8;6;1;8;6;4;6;5;3;0;4;4;0;6;6;8;10;20;8;3;5;50;300;4;1;NA;48;3;0;1;NA;6;1;1;1;213;0;NA;NA;NA
23-May-2020 13:13:00;2473;SINGAPORE;EN-GB;9;0;7;9;10;9;9;10;6;2;10;10;7;10;10;100;0;0;7;8;1;6;1;10;9;1;0;0;0;3;10;9;6;1;5;2;9;10;9;6;5;2;7;9;8;9;9;9;4;7;9;2;7;2;5;2;5;1;1;10;10;7;0;9;2;1;7;7;10;20;20;5;14;7;25;3;6;1;NA;47;3;1;1;NA;5;1;1;1;213;0;NA;NA;NA
23-May-2020 13:13:00;1620;SINGAPORE;EN-GB;10;1;3;9;10;10;10;10;7;0;9;7;5;9;9;0;50;50;9;9;1;8;5;10;7;1;0;0;1;2;10;9;10;0;3;10;10;10;10;7;10;10;9;8;9;9;9;10;6;9;5;2;8;5;5;5;9;5;1;10;10;4;1;9;9;1;1;3;10;10;50;5;12;7;25;3;7;1;NA;58;3;3;3;NA;6;1;1;1;213;4;NA;NA;NA
23-May-2020 13:14:00;697;SINGAPORE;EN-GB;8;1;8;8;9;9;9;9;6;5;7;7;7;7;7;80;20;0;4;4;4;7;5;9;9;2;2;2;1;4;7;7;6;3;4;7;6;6;6;7;6;5;6;4;5;6;6;7;7;7;4;8;6;4;3;5;4;3;2;9;8;5;3;4;5;3;6;7;7;30;50;4;3;5;25;3;7;1;NA;73;3;2;5;NA;8;1;1;1;213;0;NA;NA;NA
23-May-2020 13:15:00;2114;SINGAPORE;EN-GB;9;8;8;8;10;8;9;9;1;7;8;10;8;10;10;30;50;20;9;7;0;7;6;9;9;0;0;0;0;4;8;9;10;0;3;0;2;8;9;2;4;9;9;9;7;8;8;7;5;8;8;8;7;7;2;5;7;5;1;10;9;0;0;4;2;0;0;0;9;10;30;4;16;9;25;3;7;2;NA;49;1;0;1;NA;6;1;1;1;213;0;NA;NA;NA
23-May-2020 13:15:00;749;SINGAPORE;EN-GB;9;2;7;9;9;9;9;8;7;4;8;9;8;8;9;90;10;0;7;7;7;6;4;10;10;1;1;1;1;4;7;7;7;4;4;7;7;7;7;7;6;7;8;7;7;7;7;8;7;8;2;0;7;4;5;3;6;3;3;8;8;7;3;8;4;5;8;7;7;40;50;5;4;7;50;3;7;1;NA;65;3;2;5;NA;4;1;1;1;213;0;NA;NA;NA
